47866	La Source Dorée	53 Chemin du Chalet 69210 Saint-Pierre-la-Palud		53 Chemin du Chalet 69210 Saint-Pierre-la-Palud	53 Chemin du Chalet 69210 Saint-Pierre-la-Palud	53 Chemin du Chalet 69210 Saint-Pierre-la-Palud	53 Chemin du Chalet 69210 Saint-Pierre-la-Palud	04 72 84 94 01	472849401	NULL	Restaurant	2016-03-24 11:00:26	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23748	Menu Enfant, Bio			http://restaurant.michelin.fr/restaurant/france/69210-saint-pierre-la-palud/la-source-doree/4hjccbvg	false	354	Wifi gratuit,Restaurant,Animaux acceptés,Spa,Parking		http://www.iguide-hotels.com/la-source-doree/st-pierre-la-palud/tabid/23288/offreid/620d6202-c779-4d91-82c4-bd3f25d85488/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://la-source-doree.fr/	La Source dorée	89	4.601097	45.79811		restaurant	19 H 30 à 21 H 30<br />	http://www.la-source-doree.fr	http://www.linternaute.com/restaurant/restaurant/167154/la-source-doree.html	15-30€		 "" style restaurants-de-cuisine-traditionnelle restaurants-le-guide-restaurant	0	0	111851		0							NULL
47892	Le Logis de Port Paradis	12 r. de Port Paradis 17600 Nieulle-sur-Seudre		12 r. de Port Paradis 17600 Nieulle-sur-Seudre	12 r. de Port Paradis 17600 Nieulle-sur-Seudre	12 r. de Port Paradis 17600 Nieulle-sur-Seudre	12 r. de Port Paradis 17600 Nieulle-sur-Seudre	05 46 85 37 38	546853738	NULL	Restaurant	2016-03-24 11:00:26	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23774		1	1	http://restaurant.michelin.fr/restaurant/france/17600-nieulle-sur-seudre/le-logis-de-port-paradis/2e41x94	false	645	Piscine,Wifi,Table d'hôtes,Accès handicapés,Animaux acceptés		http://www.iguide-hotels.com/le-logis-de-port-paradis/nieulle-sur-seudre/tabid/23288/offreid/b7d668bc-8f9e-490b-bd1a-0970c1a7edeb/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://portparadis.com/	Le Logis de Port Paradis	75	-0.99242	45.7498		restaurant	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
48856	Maison Grandchamp	9 place des Pénitents 19260 Treignac		9 place des Pénitents 19260 Treignac	9 place des Pénitents 19260 Treignac	9 place des Pénitents 19260 Treignac	9 place des Pénitents 19260 Treignac	05 55 98 10 69	555981069	NULL	Restaurant	2016-03-24 11:00:26	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24807				http://restaurant.michelin.fr/restaurant/france/19260-treignac/maison-grandchamp/pwmzlf9n	false	347	Wifi,Table d'hôtes,Animaux non acceptés,Randonnée pédestre,Parking		http://www.iguide-hotels.com/maison-grand-champ/treignac/tabid/23288/offreid/3ac2d9ad-79d7-4910-ab68-30ce4745a72d/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.hotesgrandchamp.com/	Maison Grand Champ	82	1.795072	45.53549		restaurant	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60570	Hôtel de charme	DOMAINE DES VAUX DE CERNAY - ROUTE D'AUFFARGIS - 78720 CERNAY LA VILLE		DOMAINE DES VAUX DE CERNAY - ROUTE D'AUFFARGIS - 78720 CERNAY LA VILLE	DOMAINE DES VAUX DE CERNAY - ROUTE D'AUFFARGIS - 78720 CERNAY LA VILLE	DOMAINE DES VAUX DE CERNAY - ROUTE D'AUFFARGIS - 7	DOMAINE DES VAUX DE CERNAY - ROUTE D'AUFFARGIS - 7	+33 3 31 34 85 23	331348523	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	Piscine,Wifi,Restaurant,Accès handicapés,Animaux acceptés,Tennis,Randonnée pédestre		http://www.iguide-hotels.com/abbaye-des-vaux-de-cernay/cernay-la-ville/tabid/23287/offreid/ab876bdb-287f-4bf4-8d5b-b5f09b60fcad/hotel-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.abbayedecernay.com	Abbaye des Vaux de Cernay	130	1.97157	48.6732	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60571	Maison d'hôtesde charme	10, rue Saint-Sauveur - 26230 GRIGNAN		10, rue Saint-Sauveur - 26230 GRIGNAN	10, rue Saint-Sauveur - 26230 GRIGNAN	10, rue Saint-Sauveur - 26230 GRIGNAN	10, rue Saint-Sauveur - 26230 GRIGNAN	 33 (0)4 75 51 86 16	475518616	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	Piscine,Wifi,Table d'hôtes,Animaux acceptés,Randonnée pédestre		http://www.iguide-hotels.com/la-demeure-du-chateau/grignan/tabid/23288/offreid/5aeff760-4d64-416f-98bf-3198aad4bf7a/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://lademeureduchateau.com	La Demeure du Château	89	4.908936	44.4181	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60572	Maison d'hôtesde charme	46090 ESPERE		46090 ESPERE	46090 ESPERE	46090 ESPERE	46090 ESPERE	+33 5 65 30 92 34	565309234	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	Piscine,Wifi gratuit,Table d'hôtes,Animaux acceptés,Randonnée pédestre,Parking		http://www.iguide-hotels.com/domaine-de-labarthe/espere/tabid/23288/offreid/11378d7f-49b8-4a87-a4d9-57efcb59ca1f/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.domainedelabarthe.com	Domaine de Labarthe	120	1.374943	44.50684	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60574	Maison d'hôtesde charme	Le Pré Oudot - 25390 FOURNETS LUISANS		Le Pré Oudot - 25390 FOURNETS LUISANS	Le Pré Oudot - 25390 FOURNETS LUISANS	Le Pré Oudot - 25390 FOURNETS LUISANS	Le Pré Oudot - 25390 FOURNETS LUISANS	03 81 67 02 31	381670231	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	5	Wifi,Table d'hôtes,Animaux non acceptés		http://www.iguide-hotels.com/le-pre-oudot/fournets-luisans/tabid/23288/offreid/fc8a2d0f-c281-4b67-b43a-5042b8c6e943/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.preoudot.typepad.com/	Le Pré Oudot	100	6.5631	47.1125	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60575	Maison d'hôtesde charme	D 444 - 10800 MOUSSEY		D 444 - 10800 MOUSSEY	D 444 - 10800 MOUSSEY	D 444 - 10800 MOUSSEY	D 444 - 10800 MOUSSEY	+33 3 25 41 74 01	325417401	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	6	Wifi,Animaux non acceptés,Golf,Parking		http://www.iguide-hotels.com/domaine-de-la-creuse/moussey/tabid/23288/offreid/e2596335-851d-4a3e-9d15-2f55d8fc17fe/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.domainedelacreuse.fr/	Domaine de la Creuse	115	4.1197	48.2172	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60576	Maison d'hôtesde charme	1515, Grande-Rue - 62170 SORRUS		1515, Grande-Rue - 62170 SORRUS	1515, Grande-Rue - 62170 SORRUS	1515, Grande-Rue - 62170 SORRUS	1515, Grande-Rue - 62170 SORRUS	 33 (0)6 48 18 90 83	648189083	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	9	Wifi,Animaux non acceptés,Golf		http://www.iguide-hotels.com/le-pre-rainette/sorrus/tabid/23288/offreid/cf31d086-ede3-46b1-8ee7-9e735ab55699/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.prerainette.com/	Le Pré Rainette	120	1.706144	50.46213	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60577	Hôtel de charme	920, CHEMIN DU BOSQUET - 84800 L'ISLE SUR LA SORGUE		920, CHEMIN DU BOSQUET - 84800 L'ISLE SUR LA SORGUE	920, CHEMIN DU BOSQUET - 84800 L'ISLE SUR LA SORGUE	920, CHEMIN DU BOSQUET - 84800 L'ISLE SUR LA SORGU	920, CHEMIN DU BOSQUET - 84800 L'ISLE SUR LA SORGU	+33 3 34 90 38 01	334903801	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10	Piscine,Wifi,Animaux non acceptés,Parking		http://www.iguide-hotels.com/domaine-de-la-fontaine/l-isle-sur-la-sorgue/tabid/23287/offreid/0a00fd8c-7d8c-4582-ba43-ccfdebef9b84/hotel-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://domainedelafontaine.com/	Domaine de la fontaine	130	5.067938	43.91066	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60578	Maison d'hôtesde charme	12, rue du Louvre - 06500 MENTON		12, rue du Louvre - 06500 MENTON	12, rue du Louvre - 06500 MENTON	12, rue du Louvre - 06500 MENTON	12, rue du Louvre - 06500 MENTON	04 93 57 99 68	493579968	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	11	Wifi,Animaux non acceptés,Parking		http://www.iguide-hotels.com/la-fabrique-a-poupees/menton/tabid/23288/offreid/aeac2494-5623-4934-b55f-29e2f3e9b454/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://lafabriqueapoupees.com/	La Fabrique à Poupées	100	7.497834	43.7761	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60579	Maison d'hôtesde charme	19, RUE DU BIHEN - 62180 VERTON		19, RUE DU BIHEN - 62180 VERTON	19, RUE DU BIHEN - 62180 VERTON	19, RUE DU BIHEN - 62180 VERTON	19, RUE DU BIHEN - 62180 VERTON	+33 3 33 21 84 27	333218427	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	12	Wifi,Animaux non acceptés,Parking		http://www.iguide-hotels.com/a-la-chaumiere/verton/tabid/23288/offreid/2d44ea10-aa89-4ad7-a88b-99961113b80a/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://alachaumiere.com/	A la Chaumière	70	1.64617	50.40044	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60581	Maison d'hôtesde charme	LA LOUVETERIE - 61110 MOUTIERS AU PERCHE		LA LOUVETERIE - 61110 MOUTIERS AU PERCHE	LA LOUVETERIE - 61110 MOUTIERS AU PERCHE	LA LOUVETERIE - 61110 MOUTIERS AU PERCHE	LA LOUVETERIE - 61110 MOUTIERS AU PERCHE	+33 2 33 73 11 63	233731163	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	14	Piscine,Wifi,Table d'hôtes,Animaux non acceptés,Randonnée pédestre,Parking		http://www.iguide-hotels.com/domaine-de-la-louveterie/moutiers-au-perche/tabid/23288/offreid/16e7596b-b06f-4e92-94f5-b3284f897277/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://domainedelalouveterie.com	Domaine de la Louveterie	98	0.8296824	48.46981	NULL	NULL	Sur réservation uniquement.	http://louveterie.canalblog.com	http://www.linternaute.com/restaurant/restaurant/10958/table-d-hotes-du-domaine-de-la-louveterie.html	30-60€	5/5	 "" style hotels-palaces restaurants-de-cuisine-traditionnelle restaurants-le-guide-restaurant	0	0	6470		0							NULL
60582	Maison d'hôtesde charme	6, RUE DU CHÂTEAU-D'EAU - LA FAYOLLE - 17400 ST DENIS DU PIN		6, RUE DU CHÂTEAU-D'EAU - LA FAYOLLE - 17400 ST DENIS DU PIN	6, RUE DU CHÂTEAU-D'EAU - LA FAYOLLE - 17400 ST DENIS DU PIN	6, RUE DU CHÂTEAU-D'EAU - LA FAYOLLE - 17400 ST DE	6, RUE DU CHÂTEAU-D'EAU - LA FAYOLLE - 17400 ST DE	+33 5 46 26 73 18	546267318	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	17	Wifi gratuit,Table d'hôtes,Animaux non acceptés		http://www.iguide-hotels.com/le-prieure-de-la-fayolle/st-denis-du-pin/tabid/23288/offreid/088abb19-009c-41dc-b43e-13627ad498c8/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.prieure-la-fayolle.com	Le Prieuré de la Fayolle	79	-0.5361457	45.98641	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60583	Maison d'hôtesde charme	Lieu dit LA MALE - 82800 PUYGAILLARD DE QUERCY		Lieu dit LA MALE - 82800 PUYGAILLARD DE QUERCY	Lieu dit LA MALE - 82800 PUYGAILLARD DE QUERCY	Lieu dit LA MALE - 82800 PUYGAILLARD DE QUERCY	Lieu dit LA MALE - 82800 PUYGAILLARD DE QUERCY	06 71 60 66 03	671606603	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	18	Accès handicapés,Animaux non acceptés,Spa		http://www.iguide-hotels.com/domaine-de-la-male/puygaillard-de-quercy/tabid/23288/offreid/fc4b2734-5103-4558-ab24-e48e0fc794a5/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.domainedelamale.fr/	Domaine de la Male	150	1.641254	44.02285	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60584	Hôtel de charme	18, boulevard d'Alger - 72200 LA FLECHE		18, boulevard d'Alger - 72200 LA FLECHE	18, boulevard d'Alger - 72200 LA FLECHE	18, boulevard d'Alger - 72200 LA FLECHE	18, boulevard d'Alger - 72200 LA FLECHE	02 43 94 14 14	243941414	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	21	Wifi gratuit,Accès handicapés,Animaux non acceptés,Parking	3	http://www.iguide-hotels.com/le-relais-cicero/la-fleche/tabid/23287/offreid/2a178822-f6ae-4bd0-8f18-a839d74adb26/hotel-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.cicero.fr/	Le Relais Cicero	75	-0.07233253	47.70114	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60585	Maison d'hôtesde charme	126, chemin de Gigognan - 84000 AVIGNON		126, chemin de Gigognan - 84000 AVIGNON	126, chemin de Gigognan - 84000 AVIGNON	126, chemin de Gigognan - 84000 AVIGNON	126, chemin de Gigognan - 84000 AVIGNON	+33 3 34 90 82 32	334908232	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23	Piscine,Wifi gratuit,Animaux acceptés,Parking		http://www.iguide-hotels.com/la-ferme-de-gigognan/avignon/tabid/23288/offreid/7b33f2f2-0af4-4dfb-b21a-dfabc09f1e33/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://lafermedegigognan.com	La Ferme de Gigognan	130	4.779577	43.92852	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60586	Maison d'hôtesde charme	Chemin de Borda - 64210 ARBONNE		Chemin de Borda - 64210 ARBONNE	Chemin de Borda - 64210 ARBONNE	Chemin de Borda - 64210 ARBONNE	Chemin de Borda - 64210 ARBONNE	+33 6 80 23 73 65	680237365	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24	Piscine,Wifi,Animaux non acceptés,Golf,Randonnée pédestre		http://www.iguide-hotels.com/antzika/arbonne/tabid/23288/offreid/0b50edd5-fa8e-4030-b334-e048979f0a48/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.antzika.com/	Antzika	110	-1.549461	43.43249	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60587	Maison d'hôtesde charme	Kerscuntec - Route de Kermor - 29120 COMBRIT		Kerscuntec - Route de Kermor - 29120 COMBRIT	Kerscuntec - Route de Kermor - 29120 COMBRIT	Kerscuntec - Route de Kermor - 29120 COMBRIT	Kerscuntec - Route de Kermor - 29120 COMBRIT	+33 3 32 98 51 90	332985190	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	25	Wifi,Animaux non acceptés,Golf,Randonnée pédestre,Parking		http://www.iguide-hotels.com/la-ferme-de-kerscuntec/combrit/tabid/23288/offreid/a6534ce9-dda0-46b6-9a82-984c5c92e80f/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.lafermedekerscuntec.fr	La Ferme de Kerscuntec	85	-4.142532	47.87669	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60588	Maison d'hôtesde charme	L'ERMITAGE - 18500 BERRY BOUY		L'ERMITAGE - 18500 BERRY BOUY	L'ERMITAGE - 18500 BERRY BOUY	L'ERMITAGE - 18500 BERRY BOUY	L'ERMITAGE - 18500 BERRY BOUY	+33 6 64 77 87 46	664778746	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	26	Piscine,Wifi,Animaux non acceptés,Randonnée pédestre,Parking		http://www.iguide-hotels.com/domaine-de-l-ermitage/berry-bouy/tabid/23288/offreid/1211962e-890c-45f7-855a-ce7b43639810/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.hotes-ermitage.com/	Domaine de l'Ermitage	65	2.289686	47.11099	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60589	Maison d'hôtesde charme	ROUTE DES GROTTES - 64310 SARE		ROUTE DES GROTTES - 64310 SARE	ROUTE DES GROTTES - 64310 SARE	ROUTE DES GROTTES - 64310 SARE	ROUTE DES GROTTES - 64310 SARE	+33 6 12 48 82 93	612488293	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	27	Wifi gratuit,Animaux non acceptés,Spa,Randonnée pédestre,Équitation		http://www.iguide-hotels.com/aretxola/sare/tabid/23288/offreid/01b65840-c969-4013-8e57-401bbf63f9e5/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.aretxola.com/fr/accueil	Aretxola	75	-1.57968	43.2818	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60590	Hôtel de charme	106, AVENUE D'EN CARBOUNER - 66160 LE BOULOU		106, AVENUE D'EN CARBOUNER - 66160 LE BOULOU	106, AVENUE D'EN CARBOUNER - 66160 LE BOULOU	106, AVENUE D'EN CARBOUNER - 66160 LE BOULOU	106, AVENUE D'EN CARBOUNER - 66160 LE BOULOU	+33 3 34 68 83 15	334688315	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	28	Piscine,Wifi gratuit,Restaurant,Accès handicapés,Animaux acceptés	3	http://www.iguide-hotels.com/le-relais-des-chartreuses/le-boulou/tabid/23287/offreid/c81a1e23-9fbb-48eb-ae0f-1ba24e4430a8/hotel-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://relais-des-chartreuses.fr/	Le Relais des Chartreuses	60	2.83263499999998	42.52383	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60591	Maison d'hôtesde charme	12 bis, avenue du Cabardes - 11610 VENTENAC CABARDES		12 bis, avenue du Cabardes - 11610 VENTENAC CABARDES	12 bis, avenue du Cabardes - 11610 VENTENAC CABARDES	12 bis, avenue du Cabardes - 11610 VENTENAC CABARD	12 bis, avenue du Cabardes - 11610 VENTENAC CABARD	+33 (0)4 68 79 19 73	468791973	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	30	Piscine,Wifi,Animaux non acceptés		http://www.iguide-hotels.com/le-relais-de-ventenac/ventenac-cabardes/tabid/23288/offreid/50adc8a1-1c4f-458e-a22e-27d40c05e878/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://www.relais-de-ventenac.com/	Le Relais de Ventenac	85	2.284194	43.26675	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60592	Maison d'hôtesde charme	Route de Blaise – Quartier Lahitte - 40160 PARENTIS EN BORN		Route de Blaise – Quartier Lahitte - 40160 PARENTIS EN BORN	Route de Blaise – Quartier Lahitte - 40160 PARENTIS EN BORN	Route de Blaise – Quartier Lahitte - 40160 PARENTI	Route de Blaise – Quartier Lahitte - 40160 PARENTI	06 61 42 58 83	661425883	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	32	Wifi,Animaux non acceptés,Spa,Parking,Équitation		http://www.iguide-hotels.com/domaine-de-l-escuderia/parentis-en-born/tabid/23288/offreid/6675ebf1-bd27-4f69-889d-525c2c791247/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://lescuderia.com	Domaine de l'Escuderia 	69	-1.115233	44.36245	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60593	Maison d'hôtesde charme	12, route d'Ecots - 14170 BERVILLE		12, route d'Ecots - 14170 BERVILLE	12, route d'Ecots - 14170 BERVILLE	12, route d'Ecots - 14170 BERVILLE	12, route d'Ecots - 14170 BERVILLE	+33 (0)2 31 20 77 96	231207796	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	33	Piscine,Wifi,Table d'hôtes,Animaux acceptés,Spa,Parking		http://www.iguide-hotels.com/la-ferme-de-l-oudon/berville/tabid/23288/offreid/43893641-9924-4386-b6a2-cd5663701d8b/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://fermedeloudon.com	La Ferme de l'Oudon	160	-0.0064251	49.00444	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
60594	Maison d'hôtesde charme	17, rue Chariot - 71590 GERGY		17, rue Chariot - 71590 GERGY	17, rue Chariot - 71590 GERGY	17, rue Chariot - 71590 GERGY	17, rue Chariot - 71590 GERGY	+33 3 33 85 91 61	333859161	NULL	Restaurant	2016-03-24 11:42:48	44	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35	Piscine,Wifi gratuit,Table d'hôtes,Animaux acceptés,Parking		http://www.iguide-hotels.com/domaine-de-l-oiseau/gergy/tabid/23288/offreid/4dcada33-db70-47e6-a355-d0d599b0f07a/maison-d-hote-de-charme.aspx	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	http://domoiseau.com	Domaine de l'Oiseau	120	4.952432	46.86915	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL		0							NULL
